"Warengruppe_1","Warengruppe_2","Warengruppe_3","Warengruppe_4","Warengruppe_5","Warengruppe_6","Umsatz","KielerWoche","Bewoelkung_0","Bewoelkung_1","Bewoelkung_2","Bewoelkung_3","Bewoelkung_4","Bewoelkung_5","Bewoelkung_6","Bewoelkung_7","Bewoelkung_8","Temperatur","Windgeschwindigkeit","Day","Month_01","Month_02","Month_03","Month_04","Month_05","Month_06","Month_07","Month_08","Month_09","Month_10","Month_11","Month_12","DayOfWeek_1","DayOfWeek_2","DayOfWeek_3","DayOfWeek_4","DayOfWeek_5","DayOfWeek_6","DayOfWeek_7"
0,1,0,0,0,0,251.710213001089,0,0,0,0,0,0,0,1,0,0,6.75,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,113.678931226625,0,0,0,0,0,0,0,1,0,0,6.75,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,82.6707016113753,0,0,0,0,0,0,0,1,0,0,6.75,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,1,108.812101874236,0,0,0,0,0,0,0,1,0,0,6.75,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,81.4279182764571,0,0,0,0,0,0,0,1,0,0,6.75,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,212.385513481541,0,0,0,0,0,0,0,1,0,0,6.75,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,223.700501598317,0,0,0,0,0,0,0,0,1,0,10.5,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,92.939909399629,0,0,0,0,0,0,0,0,1,0,10.5,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,76.6057982454552,0,0,0,0,0,0,0,0,1,0,10.5,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,149.82304535174,0,0,0,0,0,0,0,0,1,0,10.5,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,67.7569881327549,0,0,0,0,0,0,0,0,1,0,10.5,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,185.868155803157,0,0,0,0,0,0,0,0,1,0,10.5,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,271.393516674893,0,0,0,0,0,0,0,0,0,1,9.125,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,95.4588510722846,0,0,0,0,0,0,0,0,0,1,9.125,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,127.702301302267,0,0,0,0,0,0,0,0,0,1,9.125,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,71.2378384066131,0,0,0,0,0,0,0,0,0,1,9.125,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,228.062312572255,0,0,0,0,0,0,0,0,0,1,9.125,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,105.563330698629,0,0,0,0,0,0,0,0,0,1,9.125,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,223.004926208522,0,0,0,0,0,0,0,1,0,0,9.25,17,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,131.863727048158,0,0,0,0,0,0,0,1,0,0,9.25,17,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,180.023354377573,0,0,0,0,0,0,0,1,0,0,9.25,17,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,71.3387210140724,0,0,0,0,0,0,0,1,0,0,9.25,17,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,77.6404401862426,0,0,0,0,0,0,0,1,0,0,9.25,17,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,63.2383253536173,0,0,0,0,0,0,0,1,0,0,9.25,17,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,88.1907152941989,0,0,0,0,0,0,0,1,0,0,9,14,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,201.436495160443,0,0,0,0,0,0,0,1,0,0,9,14,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,128.656492929076,0,0,0,0,0,0,0,1,0,0,9,14,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,376.387257691091,0,0,0,0,0,0,0,1,0,0,9,14,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,95.3028111591426,0,0,0,0,0,0,0,1,0,0,9,14,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,76.8168361163005,0,0,0,0,0,0,0,1,0,0,9,14,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,127.244430419829,0,0,0,0,0,0,0,0,1,0,10.875,19,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,60.0342630227906,0,0,0,0,0,0,0,0,1,0,10.875,19,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,491.74583143461,0,0,0,0,0,0,0,0,1,0,10.875,19,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,149.609860945933,0,0,0,0,0,0,0,0,1,0,10.875,19,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,219.769722727984,0,0,0,0,0,0,0,0,1,0,10.875,19,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,73.9534157272459,0,0,0,0,0,0,0,0,1,0,10.875,19,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,28.6728841919131,0,0,0,0,0,0,0,1,0,0,8.25,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,60.9750500333041,0,0,0,0,0,0,0,1,0,0,8.25,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,87.9899775115246,0,0,0,0,0,0,0,1,0,0,8.25,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,88.562588014754,0,0,0,0,0,0,0,1,0,0,8.25,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,238.587801055645,0,0,0,0,0,0,0,1,0,0,8.25,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,152.509706884695,0,0,0,0,0,0,0,1,0,0,8.25,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,259.237368045978,0,1,0,0,0,0,0,0,0,0,10.75,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,106.645235271974,0,1,0,0,0,0,0,0,0,0,10.75,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,81.9208577619633,0,1,0,0,0,0,0,0,0,0,10.75,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,1,115.934234734646,0,1,0,0,0,0,0,0,0,0,10.75,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,94.0209378118793,0,1,0,0,0,0,0,0,0,0,10.75,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,210.749545813154,0,1,0,0,0,0,0,0,0,0,10.75,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,72.712284202785,0,0,0,0,1,0,0,0,0,0,8.75,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,182.812773894441,0,0,0,0,1,0,0,0,0,0,8.75,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,93.8656913459388,0,0,0,0,1,0,0,0,0,0,8.75,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,261.967843681113,0,0,0,0,1,0,0,0,0,0,8.75,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,85.9894911305105,0,0,0,0,1,0,0,0,0,0,8.75,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,0,136.773193513285,0,0,0,0,1,0,0,0,0,0,8.75,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,275.871019893576,0,0,0,0,0,0,0,0,1,0,6.625,13,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,87.3496995999479,0,0,0,0,0,0,0,0,1,0,6.625,13,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,111.666686128158,0,0,0,0,0,0,0,0,1,0,6.625,13,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,100.920371943129,0,0,0,0,0,0,0,0,1,0,6.625,13,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,93.6039033920536,0,0,0,0,0,0,0,0,1,0,6.625,13,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,217.210719698568,0,0,0,0,0,0,0,0,1,0,6.625,13,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,82.2908430221561,0,0,0,0,0,0,1,0,0,0,6.125,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,73.56275671083,0,0,0,0,0,0,1,0,0,0,6.125,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,257.995780454492,0,0,0,0,0,0,1,0,0,0,6.125,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,110.982691994078,0,0,0,0,0,0,1,0,0,0,6.125,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,106.586886059885,0,0,0,0,0,0,1,0,0,0,6.125,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,181.818946478462,0,0,0,0,0,0,1,0,0,0,6.125,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,130.376039900417,0,0,0,0,1,0,0,0,0,0,6.875,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,116.377705397521,0,0,0,0,1,0,0,0,0,0,6.875,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,416.865761579601,0,0,0,0,1,0,0,0,0,0,6.875,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,123.8519780738,0,0,0,0,1,0,0,0,0,0,6.875,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,263.371183180296,0,0,0,0,1,0,0,0,0,0,6.875,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,161.414301579481,0,0,0,0,1,0,0,0,0,0,6.875,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,56.5437174806995,0,0,1,0,0,0,0,0,0,0,5.25,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,70.2627851668794,0,0,1,0,0,0,0,0,0,0,5.25,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,456.754742945117,0,0,1,0,0,0,0,0,0,0,5.25,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,150.040759469444,0,0,1,0,0,0,0,0,0,0,5.25,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,285.609296918744,0,0,1,0,0,0,0,0,0,0,5.25,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,164.858981263781,0,0,1,0,0,0,0,0,0,0,5.25,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,78.0826139469617,0,0,0,0,0,0,0,0,1,0,3.625,6,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,113.623981570417,0,0,0,0,0,0,0,0,1,0,3.625,6,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,202.61788967914,0,0,0,0,0,0,0,0,1,0,3.625,6,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,135.882833179972,0,0,0,0,0,0,0,0,1,0,3.625,6,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,99.1527894963271,0,0,0,0,0,0,0,0,1,0,3.625,6,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,54.7394699245604,0,0,0,0,0,0,0,0,1,0,3.625,6,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,78.8474877114111,0,0,0,0,0,0,0,0,1,0,5.5,8,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,238.987287986511,0,0,0,0,0,0,0,0,1,0,5.5,8,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,1,31.7098861371836,0,0,0,0,0,0,0,0,1,0,5.5,8,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,200.794463905725,0,0,0,0,0,0,0,0,1,0,5.5,8,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,97.4589956086864,0,0,0,0,0,0,0,0,1,0,5.5,8,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,61.4518021966416,0,0,0,0,0,0,0,0,1,0,5.5,8,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,50.4569970348282,0,0,0,0,0,0,0,0,0,1,6.25,7,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,180.325823313121,0,0,0,0,0,0,0,0,0,1,6.25,7,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,42.2722477322849,0,0,0,0,0,0,0,0,0,1,6.25,7,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,239.155705804931,0,0,0,0,0,0,0,0,0,1,6.25,7,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,74.1859539243799,0,0,0,0,0,0,0,0,0,1,6.25,7,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,110.850649097379,0,0,0,0,0,0,0,0,0,1,6.25,7,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,85.4781007686427,0,0,0,0,0,0,0,0,1,0,11.875,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,266.802079117368,0,0,0,0,0,0,0,0,1,0,11.875,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,86.5381832594966,0,0,0,0,0,0,0,0,1,0,11.875,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,49.843135680101,0,0,0,0,0,0,0,0,1,0,11.875,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,103.843516197661,0,0,0,0,0,0,0,0,1,0,11.875,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,189.603239938994,0,0,0,0,0,0,0,0,1,0,11.875,9,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,0,0,88.7319424672478,0,0,0,0,0,0,0,0,0,1,10.375,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,70.3918910072538,0,0,0,0,0,0,0,0,0,1,10.375,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,75.8326965605834,0,0,0,0,0,0,0,0,0,1,10.375,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,247.565727389495,0,0,0,0,0,0,0,0,0,1,10.375,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,1,0,205.070251752861,0,0,0,0,0,0,0,0,0,1,10.375,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,1,77.7359078686357,0,0,0,0,0,0,0,0,0,1,10.375,15,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,84.5745459337765,0,0,0,0,0,0,0,1,0,0,11.375,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,0,95.7786689930843,0,0,0,0,0,0,0,1,0,0,11.375,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,326.552122517566,0,0,0,0,0,0,0,1,0,0,11.375,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,209.443359888322,0,0,0,0,0,0,0,1,0,0,11.375,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,69.9211074485971,0,0,0,0,0,0,0,1,0,0,11.375,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,143.442015501486,0,0,0,0,0,0,0,1,0,0,11.375,10,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,51.7103695029047,0,0,0,0,0,0,1,0,0,0,12.5,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,368.79655844807,0,0,0,0,0,0,1,0,0,0,12.5,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,137.294819364866,0,0,0,0,0,0,1,0,0,0,12.5,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,97.3754025532662,0,0,0,0,0,0,1,0,0,0,12.5,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,190.838143871757,0,0,0,0,0,0,1,0,0,0,12.5,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,45.7395753160456,0,0,0,0,0,0,1,0,0,0,12.5,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,72.4750158316768,0,0,0,0,0,0,0,0,1,0,10.25,14,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,249.442416541576,0,0,0,0,0,0,0,0,1,0,10.25,14,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,178.007867853303,0,0,0,0,0,0,0,0,1,0,10.25,14,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,42.5151373960702,0,0,0,0,0,0,0,0,1,0,10.25,14,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,97.1686358768173,0,0,0,0,0,0,0,0,1,0,10.25,14,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,112.891222676487,0,0,0,0,0,0,0,0,1,0,10.25,14,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1,0,0,0,0,298.307772523706,0,0,0,0,0,0,0,0,1,0,11.25,17,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0,0,89.327573330566,0,0,0,0,0,0,0,0,1,0,11.25,17,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,89.2481374766772,0,0,0,0,0,0,0,0,1,0,11.25,17,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,206.162264813779,0,0,0,0,0,0,0,0,1,0,11.25,17,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,1,116.615089085609,0,0,0,0,0,0,0,0,1,0,11.25,17,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,64.2119729207153,0,0,0,0,0,0,0,0,1,0,11.25,17,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,68.9147752635412,0,0,0,0,0,0,0,1,0,0,10.375,20,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,87.2029904433664,0,0,0,0,0,0,0,1,0,0,10.375,20,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,205.881287125549,0,0,0,0,0,0,0,1,0,0,10.375,20,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,328.219884484061,0,0,0,0,0,0,0,1,0,0,10.375,20,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1,0,219.404693482765,0,0,0,0,0,0,0,1,0,0,10.375,20,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0,0,103.056845595438,0,0,0,0,0,0,0,1,0,0,10.375,20,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,195.39980134501,0,0,0,0,1,0,0,0,0,0,8.375,11,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,118.865410341769,0,0,0,0,1,0,0,0,0,0,8.375,11,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,0,275.561444944486,0,0,0,0,1,0,0,0,0,0,8.375,11,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,0,0,395.242017468912,0,0,0,0,1,0,0,0,0,0,8.375,11,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,69.4000132648449,0,0,0,0,1,0,0,0,0,0,8.375,11,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,137.024357889754,0,0,0,0,1,0,0,0,0,0,8.375,11,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,25.2905133058449,0,0,0,0,0,0,0,0,1,0,10.875,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,426.706629411613,0,0,0,0,0,0,0,0,1,0,10.875,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0,0,50.7942094660487,0,0,0,0,0,0,0,0,1,0,10.875,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,0,0,139.175735437382,0,0,0,0,0,0,0,0,1,0,10.875,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,150.617390974879,0,0,0,0,0,0,0,0,1,0,10.875,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,205.296097248761,0,0,0,0,0,0,0,0,1,0,10.875,15,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,380.798137500876,0,0,0,0,0,0,0,0,0,1,4.75,11,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,1,0,249.831488819928,0,0,0,0,0,0,0,0,0,1,4.75,11,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,38.7394836594032,0,0,0,0,0,0,0,0,0,1,4.75,11,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,1,0,0,0,165.711268017584,0,0,0,0,0,0,0,0,0,1,4.75,11,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,127.385224894884,0,0,0,0,0,0,0,0,0,1,4.75,11,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,66.1714499165664,0,0,0,0,0,0,0,0,0,1,4.75,11,28,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,50.760813368303,0,0,0,0,0,0,0,0,1,0,5.125,11,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,0,0,410.805384325764,0,0,0,0,0,0,0,0,1,0,5.125,11,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0,0,125.989547665193,0,0,0,0,0,0,0,0,1,0,5.125,11,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,1,0,220.256783905333,0,0,0,0,0,0,0,0,1,0,5.125,11,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
